zipcode,country,state,state_full,county,latitude-zip,longitude-zip,nearest-airport,latitude-air,longitude-air,distance
10705,US,NY,New York,Westchester,40.9177,-73.895,KLGA,40.77719879,-73.87259674,15.736259231859782
10706,US,NY,New York,Westchester,40.9878,-73.863,KHPN,41.06700134277344,-73.70760345458984,15.731559535350485
10707,US,NY,New York,Westchester,40.9569,-73.8198,KHPN,41.06700134277344,-73.70760345458984,15.443566204214362
10708,US,NY,New York,Westchester,40.9391,-73.8353,KHPN,41.06700134277344,-73.70760345458984,17.80709244171704
10709,US,NY,New York,Westchester,40.955,-73.8086,KHPN,41.06700134277344,-73.70760345458984,15.063654153605013
10710,US,NY,New York,Westchester,40.9656,-73.8434,KHPN,41.06700134277344,-73.70760345458984,16.02928049706677
10801,US,NY,New York,Westchester,40.9166,-73.7877,KLGA,40.77719879,-73.87259674,17.066528693814256
10802,US,NY,New York,Westchester,40.9115,-73.7824,KLGA,40.77719879,-73.87259674,16.75044782481275
10803,US,NY,New York,Westchester,40.9045,-73.8073,KLGA,40.77719879,-73.87259674,15.18364333659468
10804,US,NY,New York,Westchester,40.9491,-73.7863,KHPN,41.06700134277344,-73.70760345458984,14.67915951717156
10805,US,NY,New York,Westchester,40.9002,-73.781,KLGA,40.77719879,-73.87259674,15.698377351745629
10901,US,NY,New York,Rockland,41.1177,-74.1241,N72,41.28760147094727,-74.28710174560547,23.299790559480698
10910,US,NY,New York,Orange,41.3862,-74.1257,KSWF,41.50410079956055,-74.10479736328125,13.225231695149317
10911,US,NY,New York,Rockland,41.1609,-74.0608,N72,41.28760147094727,-74.28710174560547,23.59443928703429
10912,US,NY,New York,Orange,41.2504,-74.3107,N72,41.28760147094727,-74.28710174560547,4.582726819627359
10913,US,NY,New York,Rockland,41.0626,-73.9629,KHPN,41.06700134277344,-73.70760345458984,21.408964354435472
10914,US,NY,New York,Orange,41.4093,-74.1951,KMGJ,41.50999832,-74.26460266,12.606380055266845
10915,US,NY,New York,Orange,41.5443,-74.3615,KMGJ,41.50999832,-74.26460266,8.922557490158589
10916,US,NY,New York,Orange,41.443000000000005,-74.2505,KMGJ,41.50999832,-74.26460266,7.541948924908223
10917,US,NY,New York,Orange,41.3268,-74.122,N72,41.28760147094727,-74.28710174560547,14.462953991963154
10918,US,NY,New York,Orange,41.3554,-74.2651,4NY1,41.32789993286133,-74.32460021972656,5.833045922640969
10919,US,NY,New York,Orange,41.5244,-74.385,KN82,41.59719848632813,-74.45829772949219,10.134984388981573
10920,US,NY,New York,Rockland,41.1487,-73.9413,KHPN,41.06700134277344,-73.70760345458984,21.58449300781915
10921,US,NY,New York,Orange,41.3295,-74.3528,4NY1,41.32789993286133,-74.32460021972656,2.3613935322111037
10922,US,NY,New York,Orange,41.3346,-73.9917,KSWF,41.50410079956055,-74.10479736328125,21.075264902424287
10923,US,NY,New York,Rockland,41.2021,-74.0005,N72,41.28760147094727,-74.28710174560547,25.779190018178568
10924,US,NY,New York,Orange,41.3946,-74.3302,06N,41.43199920654297,-74.3916015625,6.596371950802644
10925,US,NY,New York,Orange,41.2101,-74.3033,N72,41.28760147094727,-74.28710174560547,8.723522862636134
10926,US,NY,New York,Orange,41.3005,-74.1249,N72,41.28760147094727,-74.28710174560547,13.626731851789652
10927,US,NY,New York,Rockland,41.1971,-73.969,KHPN,41.06700134277344,-73.70760345458984,26.240207410696446
10928,US,NY,New York,Orange,41.3582,-73.9746,KSWF,41.50410079956055,-74.10479736328125,19.519648143481035
10930,US,NY,New York,Orange,41.3536,-74.1197,N72,41.28760147094727,-74.28710174560547,15.788942185440787
10931,US,NY,New York,Rockland,41.123999999999995,-74.1702,N72,41.28760147094727,-74.28710174560547,20.653771294572547
10932,US,NY,New York,Orange,41.4852,-74.4842,NK79,41.418399810791016,-74.53240203857422,8.444594492344796
10933,US,NY,New York,Orange,41.3653,-74.5109,08NY,41.36809921264648,-74.50559997558594,0.5408377477684116
10940,US,NY,New York,Orange,41.4512,-74.4701,NK79,41.418399810791016,-74.53240203857422,6.346423744330688
10941,US,NY,New York,Orange,41.4886,-74.345,KMGJ,41.50999832,-74.26460266,7.10578014649594
10949,US,NY,New York,Orange,41.3274,-74.1911,N72,41.28760147094727,-74.28710174560547,9.158847716741409
10950,US,NY,New York,Orange,41.3286,-74.1885,N72,41.28760147094727,-74.28710174560547,9.41339890166891
10952,US,NY,New York,Rockland,41.1163,-74.0736,N72,41.28760147094727,-74.28710174560547,26.11267862679235
10953,US,NY,New York,Orange,41.4009,-74.0785,KSWF,41.50410079956055,-74.10479736328125,11.682819080472301
10954,US,NY,New York,Rockland,41.0977,-74.0109,KHPN,41.06700134277344,-73.70760345458984,25.648930681905227
10956,US,NY,New York,Rockland,41.1472,-73.9962,KHPN,41.06700134277344,-73.70760345458984,25.771628141344205
10958,US,NY,New York,Orange,41.3627,-74.4435,5NY7,41.32789993286133,-74.40989685058594,4.77939178888145
10959,US,NY,New York,Orange,41.2345,-74.4138,5NY7,41.32789993286133,-74.40989685058594,10.390718648426102
10960,US,NY,New York,Rockland,41.0914,-73.9252,KHPN,41.06700134277344,-73.70760345458984,18.439385879238834
10962,US,NY,New York,Rockland,41.0442,-73.9609,KHPN,41.06700134277344,-73.70760345458984,21.3894630787664
10963,US,NY,New York,Orange,41.4818,-74.5294,NK79,41.418399810791016,-74.53240203857422,7.054217938114317
10964,US,NY,New York,Rockland,41.0103,-73.925,KHPN,41.06700134277344,-73.70760345458984,19.292503641270546
10965,US,NY,New York,Rockland,41.0629,-74.0159,KHPN,41.06700134277344,-73.70760345458984,25.850705779443793
10968,US,NY,New York,Rockland,41.0395,-73.9192,KHPN,41.06700134277344,-73.70760345458984,18.00439592905384
10969,US,NY,New York,Orange,41.2926,-74.4888,5NY7,41.32789993286133,-74.40989685058594,7.670641167575495
10970,US,NY,New York,Rockland,41.1901,-74.0436,N72,41.28760147094727,-74.28710174560547,23.06701927447003
10973,US,NY,New York,Orange,41.376000000000005,-74.4847,08NY,41.36809921264648,-74.50559997558594,1.952766737087367
10974,US,NY,New York,Rockland,41.1575,-74.2008,N72,41.28760147094727,-74.28710174560547,16.167298186952966
10975,US,NY,New York,Orange,41.248000000000005,-74.1762,N72,41.28760147094727,-74.28710174560547,10.26177266888904
10976,US,NY,New York,Rockland,41.0256,-73.9229,KHPN,41.06700134277344,-73.70760345458984,18.63262560319479
10977,US,NY,New York,Rockland,41.1158,-74.0474,N72,41.28760147094727,-74.28710174560547,27.696676470874078
10979,US,NY,New York,Orange,41.1823,-74.3184,N72,41.28760147094727,-74.28710174560547,11.9979146449923
10980,US,NY,New York,Rockland,41.2292,-73.9962,N72,41.28760147094727,-74.28710174560547,25.168670732418658
10981,US,NY,New York,Orange,41.3232,-74.2886,4NY1,41.32789993286133,-74.32460021972656,3.0512517580584335
10982,US,NY,New York,Rockland,41.1112,-74.0999,N72,41.28760147094727,-74.28710174560547,25.100874577697304
10983,US,NY,New York,Rockland,41.0278,-73.9491,KHPN,41.06700134277344,-73.70760345458984,20.715574306499388
10984,US,NY,New York,Rockland,41.2078,-74.0154,N72,41.28760147094727,-74.28710174560547,24.386930144928975
10985,US,NY,New York,Orange,41.575,-74.3225,KMGJ,41.50999832,-74.26460266,8.686779227879864
10986,US,NY,New York,Rockland,41.2598,-73.9892,N72,41.28760147094727,-74.28710174560547,25.086965163776185
10987,US,NY,New York,Orange,41.1925,-74.2159,N72,41.28760147094727,-74.28710174560547,12.135472211935431
10988,US,NY,New York,Orange,41.302,-74.5615,1NK5,41.36149978637695,-74.52429962158203,7.3089127745224545
10989,US,NY,New York,Rockland,41.1183,-73.943,KHPN,41.06700134277344,-73.70760345458984,20.53479757671282
10990,US,NY,New York,Orange,41.2656,-74.3604,N72,41.28760147094727,-74.28710174560547,6.595783721031811
10992,US,NY,New York,Orange,41.4237,-74.1601,KSWF,41.50410079956055,-74.10479736328125,10.057919062482036
10993,US,NY,New York,Rockland,41.208999999999996,-73.9821,N72,41.28760147094727,-74.28710174560547,26.955321469291526
10994,US,NY,New York,Rockland,41.0973,-73.9768,KHPN,41.06700134277344,-73.70760345458984,22.812896997048313
10996,US,NY,New York,Orange,41.3945,-73.9737,KSWF,41.50410079956055,-74.10479736328125,16.367927459779075
10997,US,NY,New York,Orange,41.3915,-73.956,KSWF,41.50410079956055,-74.10479736328125,17.62304660899806
10998,US,NY,New York,Orange,41.3214,-74.5529,1NK5,41.36149978637695,-74.52429962158203,5.057930701494286
11001,US,NY,New York,Nassau,40.7236,-73.7058,KJFK,40.63980103,-73.77890015,11.172351259678978
11002,US,NY,New York,Nassau,40.7237,-73.7049,KJFK,40.63980103,-73.77890015,11.223639471503784
11003,US,NY,New York,Nassau,40.6976,-73.7049,KJFK,40.63980103,-73.77890015,8.958694435970452
11004,US,NY,New York,Queens,40.7481,-73.7114,KJFK,40.63980103,-73.77890015,13.319247820179205
11005,US,NY,New York,Queens,40.7571,-73.7182,KLGA,40.77719879,-73.87259674,13.193287859605498
11010,US,NY,New York,Nassau,40.701,-73.6758,KJFK,40.63980103,-73.77890015,11.041557966495855
11020,US,NY,New York,Nassau,40.7742,-73.7189,KLGA,40.77719879,-73.87259674,12.946299285664207
11021,US,NY,New York,Nassau,40.7867,-73.727,KLGA,40.77719879,-73.87259674,12.304232856072014
11022,US,NY,New York,Nassau,40.7548,-73.6018,KFRG,40.7288017273,-73.41339874270001,16.13349551253661
11023,US,NY,New York,Nassau,40.7993,-73.7343,KLGA,40.77719879,-73.87259674,11.899585408328099
11024,US,NY,New York,Nassau,40.8171,-73.7416,KLGA,40.77719879,-73.87259674,11.886120830665552
11026,US,NY,New York,Nassau,40.7548,-73.6018,KFRG,40.7288017273,-73.41339874270001,16.13349551253661
11027,US,NY,New York,Nassau,40.8007,-73.7285,KLGA,40.77719879,-73.87259674,12.409485870551498
11030,US,NY,New York,Nassau,40.7934,-73.6888,KLGA,40.77719879,-73.87259674,15.578841632362042
11040,US,NY,New York,Nassau,40.7294,-73.6828,KJFK,40.63980103,-73.77890015,12.842191975576217
11042,US,NY,New York,Nassau,40.7602,-73.695,KLGA,40.77719879,-73.87259674,15.075043182503608
11050,US,NY,New York,Nassau,40.835,-73.6964,KLGA,40.77719879,-73.87259674,16.162686599792917
11051,US,NY,New York,Nassau,40.7548,-73.6018,KFRG,40.7288017273,-73.41339874270001,16.13349551253661
11052,US,NY,New York,Nassau,40.7548,-73.6018,KFRG,40.7288017273,-73.41339874270001,16.13349551253661
11053,US,NY,New York,Nassau,40.7548,-73.6018,KFRG,40.7288017273,-73.41339874270001,16.13349551253661
11054,US,NY,New York,Nassau,40.7548,-73.6018,KFRG,40.7288017273,-73.41339874270001,16.13349551253661
11055,US,NY,New York,Nassau,40.7548,-73.6018,KFRG,40.7288017273,-73.41339874270001,16.13349551253661
11096,US,NY,New York,Nassau,40.6205,-73.7474,KJFK,40.63980103,-73.77890015,3.416497793302886
11101,US,NY,New York,Queens,40.7446,-73.9345,KLGA,40.77719879,-73.87259674,6.349970741128828
11102,US,NY,New York,Queens,40.7706,-73.9265,KLGA,40.77719879,-73.87259674,4.59796146314612
11103,US,NY,New York,Queens,40.7627,-73.9149,KLGA,40.77719879,-73.87259674,3.9102669909239207
11104,US,NY,New York,Queens,40.7436,-73.9216,KLGA,40.77719879,-73.87259674,5.5670537183259645
11105,US,NY,New York,Queens,40.7763,-73.911,KLGA,40.77719879,-73.87259674,3.235232402562622
11106,US,NY,New York,Queens,40.7608,-73.9295,KLGA,40.77719879,-73.87259674,5.127220566203501
11109,US,NY,New York,Queens,40.7454,-73.9575,KLGA,40.77719879,-73.87259674,7.977245932116626
11120,US,NY,New York,Queens,40.7448,-73.9487,KLGA,40.77719879,-73.87259674,7.352725192572792
11201,US,NY,New York,Kings,40.694,-73.9903,KLGA,40.77719879,-73.87259674,13.562310492709083
11202,US,NY,New York,Kings,40.6451,-73.945,KJFK,40.63980103,-73.77890015,14.026801358440387
11203,US,NY,New York,Kings,40.6505,-73.9349,KJFK,40.63980103,-73.77890015,13.215373152539241
11204,US,NY,New York,Kings,40.6179,-73.9856,KJFK,40.63980103,-73.77890015,17.612708353296053
11205,US,NY,New York,Kings,40.6924,-73.9666,KLGA,40.77719879,-73.87259674,12.314316552586467
11206,US,NY,New York,Kings,40.7012,-73.9436,KLGA,40.77719879,-73.87259674,10.353718859459796
11207,US,NY,New York,Kings,40.6705,-73.89399999999999,KJFK,40.63980103,-73.77890015,10.292101388880731
11208,US,NY,New York,Kings,40.6762,-73.8736,KJFK,40.63980103,-73.77890015,8.955117127534688
11209,US,NY,New York,Kings,40.6251,-74.0303,KJFK,40.63980103,-73.77890015,21.277536803543178
11210,US,NY,New York,Kings,40.6281,-73.9467,KJFK,40.63980103,-73.77890015,14.21930943792526
11211,US,NY,New York,Kings,40.7095,-73.9563,KLGA,40.77719879,-73.87259674,10.314694752402195
11212,US,NY,New York,Kings,40.6625,-73.9145,KJFK,40.63980103,-73.77890015,11.714677561498053
11213,US,NY,New York,Kings,40.67,-73.9367,KLGA,40.77719879,-73.87259674,13.086918245843568
11214,US,NY,New York,Kings,40.6016,-73.9968,KJFK,40.63980103,-73.77890015,18.875131836512175
11215,US,NY,New York,Kings,40.6669,-73.9828,KLGA,40.77719879,-73.87259674,15.384174085768901
11216,US,NY,New York,Kings,40.6794,-73.9496,KLGA,40.77719879,-73.87259674,12.663432918719018
11217,US,NY,New York,Kings,40.6816,-73.9798,KLGA,40.77719879,-73.87259674,13.949903935239917
11218,US,NY,New York,Kings,40.6424,-73.9758,KJFK,40.63980103,-73.77890015,16.615971508108007
11219,US,NY,New York,Kings,40.6336,-73.99600000000001,KJFK,40.63980103,-73.77890015,18.332015266389586
11220,US,NY,New York,Kings,40.6412,-74.0133,KLGA,40.77719879,-73.87259674,19.21820811736473
11221,US,NY,New York,Kings,40.6907,-73.9274,KLGA,40.77719879,-73.87259674,10.669230270569411
11222,US,NY,New York,Kings,40.7272,-73.9498,KLGA,40.77719879,-73.87259674,8.55574035046191
11223,US,NY,New York,Kings,40.5979,-73.9743,KJFK,40.63980103,-73.77890015,17.13787787792412
11224,US,NY,New York,Kings,40.5767,-73.9884,KJFK,40.63980103,-73.77890015,19.02631174082105
11225,US,NY,New York,Kings,40.6628,-73.9546,KLGA,40.77719879,-73.87259674,14.476624139071632
11226,US,NY,New York,Kings,40.6467,-73.957,KJFK,40.63980103,-73.77890015,15.046290195716242
11228,US,NY,New York,Kings,40.6174,-74.0121,KJFK,40.63980103,-73.77890015,19.83696729338898
11229,US,NY,New York,Kings,40.6011,-73.9475,KJFK,40.63980103,-73.77890015,14.866504305548652
11230,US,NY,New York,Kings,40.6225,-73.965,KJFK,40.63980103,-73.77890015,15.821938810074831
11231,US,NY,New York,Kings,40.6794,-74.0014,KLGA,40.77719879,-73.87259674,15.364245246037749
11232,US,NY,New York,Kings,40.6521,-74.0018,KLGA,40.77719879,-73.87259674,17.665772464253532
11233,US,NY,New York,Kings,40.6784,-73.9211,KLGA,40.77719879,-73.87259674,11.721575160065173
11234,US,NY,New York,Kings,40.6205,-73.9239,KJFK,40.63980103,-73.77890015,12.42318103789145
11235,US,NY,New York,Kings,40.5839,-73.9536,KJFK,40.63980103,-73.77890015,16.0032880637433
11236,US,NY,New York,Kings,40.6407,-73.9028,KJFK,40.63980103,-73.77890015,10.454683151137953
11237,US,NY,New York,Kings,40.7006,-73.918,KLGA,40.77719879,-73.87259674,9.336963460527087
11238,US,NY,New York,Kings,40.679,-73.9644,KLGA,40.77719879,-73.87259674,13.381772454130136
11239,US,NY,New York,Kings,40.6497,-73.8824,KJFK,40.63980103,-73.77890015,8.801440532660834
11241,US,NY,New York,Kings,40.6451,-73.945,KJFK,40.63980103,-73.77890015,14.026801358440387
11242,US,NY,New York,Kings,40.6451,-73.945,KJFK,40.63980103,-73.77890015,14.026801358440387
11243,US,NY,New York,Kings,40.6451,-73.945,KJFK,40.63980103,-73.77890015,14.026801358440387
11245,US,NY,New York,Kings,40.6451,-73.945,KJFK,40.63980103,-73.77890015,14.026801358440387
11247,US,NY,New York,Kings,40.6451,-73.945,KJFK,40.63980103,-73.77890015,14.026801358440387
11249,US,NY,New York,Kings,40.6451,-73.945,KJFK,40.63980103,-73.77890015,14.026801358440387
11251,US,NY,New York,Kings,40.6451,-73.945,KJFK,40.63980103,-73.77890015,14.026801358440387
11252,US,NY,New York,Kings,40.6451,-73.945,KJFK,40.63980103,-73.77890015,14.026801358440387
11256,US,NY,New York,Kings,40.6451,-73.945,KJFK,40.63980103,-73.77890015,14.026801358440387
11351,US,NY,New York,Queens,40.7817,-73.8317,KLGA,40.77719879,-73.87259674,3.4796925320733836
11352,US,NY,New York,Queens,40.6514,-73.8708,KJFK,40.63980103,-73.77890015,7.860081986379258
11354,US,NY,New York,Queens,40.7667,-73.8241,KLGA,40.77719879,-73.87259674,4.247470465456426
11355,US,NY,New York,Queens,40.7536,-73.8226,KLGA,40.77719879,-73.87259674,4.961353868671169
11356,US,NY,New York,Queens,40.7855,-73.845,KLGA,40.77719879,-73.87259674,2.5002107063691996
11357,US,NY,New York,Queens,40.7851,-73.8096,KLGA,40.77719879,-73.87259674,5.376463881189068
11358,US,NY,New York,Queens,40.7606,-73.7968,KLGA,40.77719879,-73.87259674,6.644593687099204
11359,US,NY,New York,Queens,40.7928,-73.7767,KLGA,40.77719879,-73.87259674,8.2581040321045
11360,US,NY,New York,Queens,40.7807,-73.7812,KLGA,40.77719879,-73.87259674,7.705510281157253
11361,US,NY,New York,Queens,40.7627,-73.7745,KLGA,40.77719879,-73.87259674,8.416778992863374
11362,US,NY,New York,Queens,40.7591,-73.7326,KLGA,40.77719879,-73.87259674,11.960269930253746
11363,US,NY,New York,Queens,40.7722,-73.7454,KLGA,40.77719879,-73.87259674,10.725151715448343
11364,US,NY,New York,Queens,40.7428,-73.7588,KLGA,40.77719879,-73.87259674,10.319543630557071
11365,US,NY,New York,Queens,40.7374,-73.7951,KLGA,40.77719879,-73.87259674,7.886151965200943
11366,US,NY,New York,Queens,40.7272,-73.7949,KLGA,40.77719879,-73.87259674,8.587378566894532
11367,US,NY,New York,Queens,40.728,-73.8195,KLGA,40.77719879,-73.87259674,7.066245402476691
11368,US,NY,New York,Queens,40.7453,-73.8611,KLGA,40.77719879,-73.87259674,3.676775893612671
11369,US,NY,New York,Queens,40.7613,-73.8739,KLGA,40.77719879,-73.87259674,1.771268269839804
11370,US,NY,New York,Queens,40.7611,-73.8916,KLGA,40.77719879,-73.87259674,2.4011471677466396
11371,US,NY,New York,Queens,40.7721,-73.8735,KLGA,40.77719879,-73.87259674,0.5720387138561078
11372,US,NY,New York,Queens,40.7513,-73.883,KLGA,40.77719879,-73.87259674,3.01014576546945
11373,US,NY,New York,Queens,40.7351,-73.8776,KLGA,40.77719879,-73.87259674,4.700102869042009
11374,US,NY,New York,Queens,40.7278,-73.8602,KLGA,40.77719879,-73.87259674,5.591270787756947
11375,US,NY,New York,Queens,40.7229,-73.8473,KLGA,40.77719879,-73.87259674,6.402756007872087
11377,US,NY,New York,Queens,40.745,-73.9069,KLGA,40.77719879,-73.87259674,4.600646321986106
11378,US,NY,New York,Queens,40.7239,-73.8997,KLGA,40.77719879,-73.87259674,6.3511060473946275
11379,US,NY,New York,Queens,40.7173,-73.8792,KLGA,40.77719879,-73.87259674,6.68363012983728
11380,US,NY,New York,Queens,40.7365,-73.8779,KLGA,40.77719879,-73.87259674,4.547490507400391
11381,US,NY,New York,Queens,40.6514,-73.8708,KJFK,40.63980103,-73.77890015,7.860081986379258
11385,US,NY,New York,Queens,40.7036,-73.8961,KLGA,40.77719879,-73.87259674,8.419960106873122
11386,US,NY,New York,Queens,40.7001,-73.9057,KLGA,40.77719879,-73.87259674,9.015253329581734
11405,US,NY,New York,Queens,40.6514,-73.8708,KJFK,40.63980103,-73.77890015,7.860081986379258
11411,US,NY,New York,Queens,40.6947,-73.7374,KJFK,40.63980103,-73.77890015,7.036777186310266
11412,US,NY,New York,Queens,40.6958,-73.7617,KJFK,40.63980103,-73.77890015,6.393554742608147
